Date,Open,High,Low,Close
2020-12-08 00:00:00-05:00,343.76134469940587,346.62196928340217,343.7146138420349,346.0517272949219
2020-12-09 00:00:00-05:00,346.7154851048424,346.874392855,342.1067038827679,342.94805908203125
2020-12-10 00:00:00-05:00,341.56447183872956,343.8922278412856,340.6857148479617,342.83587646484375
2020-12-11 00:00:00-05:00,341.12502971471093,342.84514156984005,339.5918983232926,342.4338073730469
2020-12-14 00:00:00-05:00,344.6214521242307,345.7058477774663,340.72313391204784,340.9007568359375
2020-12-15 00:00:00-05:00,343.4622076959138,345.509521484375,342.0786547084662,345.509521484375
2020-12-16 00:00:00-05:00,345.72452570567435,346.9772150929157,344.8364111818905,346.0517272949219
2020-12-17 00:00:00-05:00,347.7064047120037,348.192514055572,346.8743786015614,347.9868469238281
2020-12-18 00:00:00-05:00,348.27789593982584,348.44687852655625,344.56950459854585,346.5973815917969
2020-12-21 00:00:00-05:00,342.64485837144696,355.30966856907867,339.8846952983779,345.3580627441406
2020-12-22 00:00:00-05:00,345.6866980345821,345.7993530868714,343.64005484912053,344.7760314941406
2020-12-23 00:00:00-05:00,345.7524685634632,347.0104978977397,344.7573106027544,345.0859069824219
2020-12-24 00:00:00-05:00,345.56466921686945,346.4565695267231,344.97323015177756,346.42840576171875
2020-12-28 00:00:00-05:00,349.00070021841964,349.79871155190534,348.37170008143823,349.4044189453125
2020-12-29 00:00:00-05:00,350.94414138899344,351.12252143258945,348.1464168664898,348.7378845214844
2020-12-30 00:00:00-05:00,349.5640699675113,350.27759016276275,348.84118095183555,349.2354736328125
2020-12-31 00:00:00-05:00,349.0383382759058,351.7421742052832,348.5219930557214,351.0098876953125
2021-01-04 00:00:00-05:00,352.3523327697336,352.4837827399444,342.5040139030434,346.2311706542969
2021-01-05 00:00:00-05:00,345.5834411763999,349.71428879033505,345.5364824706297,348.6158447265625
2021-01-06 00:00:00-05:00,347.0949378557345,353.9202523880192,346.54103142375175,350.7000427246094
2021-01-07 00:00:00-05:00,353.09406223268326,356.66160571707405,352.91568219338114,355.9105529785156
2021-01-08 00:00:00-05:00,357.3093866794121,358.1543281394145,354.03287841024945,357.93841552734375
2021-01-11 00:00:00-05:00,354.7370512322942,357.3000397350411,354.6149987034342,355.5256652832031
2021-01-12 00:00:00-05:00,355.71345275410084,356.6240907084926,353.33818441245427,355.60076904296875
2021-01-13 00:00:00-05:00,355.52572188905367,357.5629680155594,354.73710771258374,356.5584411621094
2021-01-14 00:00:00-05:00,357.3094054219009,357.81638178482524,354.9717272414135,355.3096923828125
2021-01-15 00:00:00-05:00,353.6761635180636,354.48354385050357,350.8409062321187,352.71856689453125
2021-01-19 00:00:00-05:00,355.19703254217853,356.0326052151817,353.70429588615946,355.4880676269531
2021-01-20 00:00:00-05:00,357.7975866283241,361.2525037596756,357.4032939635952,360.4075622558594
2021-01-21 00:00:00-05:00,360.9708831317803,361.4027657345719,359.8067426304781,360.7361755371094
2021-01-22 00:00:00-05:00,358.86788291159115,360.63288846334626,358.48295904970183,359.4593505859375
2021-01-25 00:00:00-05:00,360.2010856184717,361.2337761763517,355.3097584233107,360.8770446777344
2021-01-26 00:00:00-05:00,361.834590693013,362.24767831859975,360.0789826096829,360.3136901855469
2021-01-27 00:00:00-05:00,356.9621408617824,357.0560296437917,349.2543503277424,351.5075378417969
2021-01-28 00:00:00-05:00,353.3381542555035,358.5674458479417,352.8969315239179,354.5304870605469
2021-01-29 00:00:00-05:00,352.652785358297,353.62917676844955,345.7429803299595,347.4328918457031
2021-02-01 00:00:00-05:00,350.8596826383389,354.2582439511402,347.72399267981973,353.2161560058594
2021-02-02 00:00:00-05:00,356.42695186595586,359.77858323476175,353.3006592733348,358.2107238769531
2021-02-03 00:00:00-05:00,359.04624650253754,360.2291817970051,357.20614721734137,358.4923400878906
2021-02-04 00:00:00-05:00,359.5343714046917,362.61373302375256,358.6049387627585,362.5668029785156
2021-02-05 00:00:00-05:00,364.4539428251779,364.70741669807336,362.51995465199013,363.993896484375
2021-02-08 00:00:00-05:00,365.4584810267465,366.6695802037809,364.5947731468553,366.6226501464844
2021-02-09 00:00:00-05:00,365.7776748693043,366.9794052088207,365.3646158786308,366.3785400390625
2021-02-10 00:00:00-05:00,368.13418573343586,368.28440204119494,363.7967937061561,366.2189636230469
2021-02-11 00:00:00-05:00,367.3079426625288,367.73042774090396,364.3600305372677,366.81036376953125
2021-02-12 00:00:00-05:00,366.00306099710656,368.8664824431844,365.92793851575124,368.6224060058594
2021-02-16 00:00:00-05:00,369.8616235534967,370.0587985699283,367.58027251333647,368.30316162109375
2021-02-17 00:00:00-05:00,366.53816780915326,368.6411386820084,365.51481748712825,368.3876647949219
2021-02-18 00:00:00-05:00,365.75891082673604,367.57084651716144,364.0220689575782,366.8197937011719
2021-02-19 00:00:00-05:00,368.0872189898378,368.3782541037328,365.72134819194525,366.1719970703125
2021-02-22 00:00:00-05:00,363.3836325113304,365.7870356476132,363.0831999565887,363.35546875
2021-02-23 00:00:00-05:00,361.1304176423578,365.15800710517556,356.94324309465384,363.79669189453125
2021-02-24 00:00:00-05:00,362.69830278931323,368.23742456544716,361.7031449480234,367.8055419921875
2021-02-25 00:00:00-05:00,366.5287583954201,367.9088401484747,357.48781758977935,358.9429931640625
2021-02-26 00:00:00-05:00,360.839427681352,361.9941706014899,355.0937908908485,357.0934753417969
2021-03-01 00:00:00-05:00,362.00361803064675,367.0076002112369,357.2906996388769,365.7495422363281
2021-03-02 00:00:00-05:00,365.97483957625576,366.20954715456116,362.3885009035505,362.8954772949219
2021-03-03 00:00:00-05:00,362.19130638583334,363.1676691531245,357.9853368277282,358.088623046875
2021-03-04 00:00:00-05:00,357.9008817162605,360.5108287575871,349.13221030905794,353.6573791503906
2021-03-05 00:00:00-05:00,357.1873779252522,361.2243655188771,349.8457465481457,360.1634826660156
2021-03-08 00:00:00-05:00,361.1304328915431,363.96568981831484,358.08863217203805,358.3702697753906
2021-03-09 00:00:00-05:00,362.24770602260395,366.05935505407604,361.74072959773366,363.4869689941406
2021-03-10 00:00:00-05:00,365.852828480909,367.4582204760823,364.4258165575139,365.7495422363281
2021-03-11 00:00:00-05:00,368.2374482328218,371.44823207026684,367.77740186659247,369.4579162597656
2021-03-12 00:00:00-05:00,368.08715095175563,370.09623261343603,367.2703732894881,369.9554138183594
2021-03-15 00:00:00-04:00,370.208899273121,372.4245534382438,368.04960127862137,372.16168212890625
2021-03-16 00:00:00-04:00,372.78136840524263,373.4948599780654,370.91307655397173,371.69232177734375
2021-03-17 00:00:00-04:00,370.396699882804,373.76709706492016,369.2419283532241,372.959716796875
2021-03-18 00:00:00-04:00,370.3497855663885,372.45275626165227,366.84793824719753,367.5332946777344
2021-03-19 00:00:00-04:00,367.2300583888453,368.82188071228416,364.65864646375104,366.8533020019531
2021-03-22 00:00:00-04:00,367.37128722232336,371.1765923121428,367.3147752094019,369.7825622558594
2021-03-23 00:00:00-04:00,369.14203455597783,370.6019759764237,366.0808429530677,366.8720397949219
2021-03-24 00:00:00-04:00,368.2849511999877,369.93328538055033,364.9600268312681,365.0071105957031
2021-03-25 00:00:00-04:00,363.5565367226419,367.8610211348772,361.5973580398518,367.0604248046875
2021-03-26 00:00:00-04:00,368.2189781394368,373.38062877608195,367.61617378288815,372.9756164550781
2021-03-29 00:00:00-04:00,371.48745851851965,373.70094180555833,369.9898324846517,372.78729248046875
2021-03-30 00:00:00-04:00,371.5062294862757,372.47639060854374,370.18753932464574,371.7982177734375
2021-03-31 00:00:00-04:00,372.372820845445,374.8782922783741,372.3445648375223,373.3052978515625
2021-04-01 00:00:00-04:00,375.25503689995696,377.39318016304185,375.04781660011315,377.3366394042969
2021-04-05 00:00:00-04:00,380.02104428678433,383.2988845613166,379.9457045223341,382.7525634765625
2021-04-06 00:00:00-04:00,382.18747820505183,383.58147955937704,381.84837737246824,382.52655029296875
2021-04-07 00:00:00-04:00,382.35703610864294,383.31776915733343,381.89551171437034,382.9692687988281
2021-04-08 00:00:00-04:00,384.2313582721413,384.8435908664563,383.2894531286832,384.7870788574219
2021-04-09 00:00:00-04:00,384.664681064683,387.75412899209357,384.5422287886964,387.5845642089844
2021-04-12 00:00:00-04:00,386.9817779168794,387.99902293976595,386.3695452529878,387.72589111328125
2021-04-13 00:00:00-04:00,387.6222177870492,389.50602805087846,387.2360332336046,388.87493896484375
2021-04-14 00:00:00-04:00,388.8466493064502,389.91100661254103,387.00052345618326,387.5468444824219
2021-04-15 00:00:00-04:00,389.70388119819773,391.98330462257013,389.6567974320831,391.71014404296875
2021-04-16 00:00:00-04:00,393.0099504116794,393.63161130207396,391.57826483495205,393.0193786621094
2021-04-19 00:00:00-04:00,392.077427027905,392.52952308036294,389.75092027575664,391.0884094238281
2021-04-20 00:00:00-04:00,389.86400358500356,390.9754448758901,386.7368712714582,388.22509765625
2021-04-21 00:00:00-04:00,387.6033226273891,392.1056272251936,387.46201388644505,391.8984069824219
2021-04-22 00:00:00-04:00,391.72896533609844,392.56724601240126,387.2454874097187,388.3192443847656
2021-04-23 00:00:00-04:00,388.88437270281685,393.9518269831813,388.80903293885234,392.529541015625
2021-04-26 00:00:00-04:00,393.1888912436756,393.92357611673395,392.5954863953084,393.3489990234375
2021-04-27 00:00:00-04:00,393.6505279358831,393.84834877158085,392.1152174917844,393.26434326171875
2021-04-28 00:00:00-04:00,393.5373686234624,394.6676662444638,392.68023153072437,393.15118408203125
2021-04-29 00:00:00-04:00,395.90161232123864,396.2783686634954,392.24701543754844,395.6567077636719
2021-04-30 00:00:00-04:00,393.3679432569852,394.22508059083344,392.15287728431343,393.0570983886719
2021-05-03 00:00:00-04:00,395.0632796042653,395.44946417435136,393.4055460470318,393.9047546386719
2021-05-04 00:00:00-04:00,391.898539286769,392.3977479386158,387.75416177685815,391.47467041015625
2021-05-05 00:00:00-04:00,393.13244772451117,393.3679240549087,391.03198850928385,391.5971374511719
2021-05-06 00:00:00-04:00,391.6724505833515,394.85609495288713,389.64736002863526,394.7242431640625
2021-05-07 00:00:00-04:00,395.49658519752614,398.25636051367763,394.80898405871085,397.5970153808594
2021-05-10 00:00:00-04:00,397.9549672224827,398.18101528367663,393.53742931042785,393.6598815917969
2021-05-11 00:00:00-04:00,389.101013998279,391.144932028358,386.23761436159117,390.1465148925781
2021-05-12 00:00:00-04:00,387.33971416851733,388.6206915370808,380.52972872469553,381.8578186035156
2021-05-13 00:00:00-04:00,383.4212866100853,388.39454400766425,383.37417411189364,386.4447937011719
2021-05-14 00:00:00-04:00,389.2046293737467,393.23598237358675,389.17637336827886,392.37884521484375
2021-05-17 00:00:00-04:00,391.2580086003731,392.199913785387,389.34591347991636,391.38043212890625
2021-05-18 00:00:00-04:00,391.64413225197285,391.88903677824703,387.8482558180368,388.0083923339844
2021-05-19 00:00:00-04:00,383.2801001493063,387.1701447184762,381.7824454941061,386.9911804199219
2021-05-20 00:00:00-04:00,387.87657826123973,392.42599680734656,387.75415472179526,391.1544189453125
2021-05-21 00:00:00-04:00,392.65203771771803,393.9047877996224,390.3726431053814,390.83416748046875
2021-05-24 00:00:00-04:00,393.09474815931594,395.9016362564592,392.8498435869428,394.8184509277344
2021-05-25 00:00:00-04:00,395.91102237722225,396.26895097253737,393.3584671898967,393.94244384765625
2021-05-26 00:00:00-04:00,394.5358506146933,395.23285130695825,393.49034957629584,394.7242431640625
2021-05-27 00:00:00-04:00,395.7603693144266,396.27840574041534,394.6488991954772,394.9314880371094
2021-05-28 00:00:00-04:00,396.5137516223097,396.77748387426766,395.40231061367695,395.6377868652344
2021-06-01 00:00:00-04:00,398.0208255481601,398.16210555732096,394.8466101154801,395.289306640625
2021-06-02 00:00:00-04:00,395.94872552019274,396.7587790236985,394.93148044600923,395.9110412597656
2021-06-03 00:00:00-04:00,393.5750832088694,395.5907453365851,392.096285185076,394.4416198730469
2021-06-04 00:00:00-04:00,396.3066333594675,398.3505803966398,394.5075908852315,398.0491638183594
2021-06-07 00:00:00-04:00,398.0398118426356,398.21877617374224,396.72114999080145,397.6630554199219
2021-06-08 00:00:00-04:00,398.5295103970345,398.6237066695183,395.9016154861358,397.74774169921875
2021-06-09 00:00:00-04:00,398.59550247560037,398.6708710012512,396.92834034012253,397.1543884277344
2021-06-10 00:00:00-04:00,398.38819464683297,399.96118889676717,397.06010493446865,399.00042724609375
2021-06-11 00:00:00-04:00,399.5561942652986,399.77281406304684,398.25636050014776,399.6597900390625
2021-06-14 00:00:00-04:00,399.7728290285764,400.65822224248575,398.5201077229669,400.55462646484375
2021-06-15 00:00:00-04:00,400.70533951349574,400.74299502690417,398.93455306462926,399.8199462890625
2021-06-16 00:00:00-04:00,399.9611742218244,400.1872222514941,395.5248091715786,397.5875549316406
2021-06-17 00:00:00-04:00,397.1731589457985,398.4447079080023,394.9596760849045,397.4557189941406
2021-06-18 00:00:00-04:00,394.14453829798737,394.8438192968931,391.88603485732,392.09393310546875
2021-06-21 00:00:00-04:00,393.87044855585435,397.896101162333,393.0483147336762,397.70709228515625
2021-06-22 00:00:00-04:00,397.6976322796271,400.67433442090964,396.9699741117622,399.8332824707031
2021-06-23 00:00:00-04:00,399.9088875186146,400.721562164144,399.2663035423305,399.3513488769531
2021-06-24 00:00:00-04:00,401.5153670427984,402.13903281565524,401.2602022061094,401.71380615234375
2021-06-25 00:00:00-04:00,402.4698755469814,403.5944121550044,402.1391243966143,403.14080810546875
2021-06-28 00:00:00-04:00,403.6700067185887,404.12358190634677,402.46042482005504,403.9534912109375
2021-06-29 00:00:00-04:00,404.3409280930627,404.98351215047194,403.63218804302727,404.17083740234375
2021-06-30 00:00:00-04:00,403.70777235843684,405.1914084440255,403.6794239101195,404.5110168457031
2021-07-01 00:00:00-04:00,405.2764942496306,406.911331835694,405.21033825071675,406.75067138671875
2021-07-02 00:00:00-04:00,407.92243837842585,410.2187492332736,406.83568055743666,409.8596496582031
2021-07-06 00:00:00-04:00,409.9163120553689,410.13366936901446,406.3537227305441,409.1130676269531
2021-07-07 00:00:00-04:00,409.8028906669119,410.84238169021404,407.77117525332716,410.5588684082031
2021-07-08 00:00:00-04:00,405.1913683223734,407.9790904319347,404.0006759335339,407.2136535644531
2021-07-09 00:00:00-04:00,408.7350765239626,411.862980043312,407.0151938914558,411.5605773925781
2021-07-12 00:00:00-04:00,411.47556769181034,413.28995491465184,411.04088186792274,413.0347900390625
2021-07-13 00:00:00-04:00,412.2410056318999,413.75299018145046,411.3621748862629,411.62677001953125
2021-07-14 00:00:00-04:00,413.33718536979273,413.82859692073816,410.9841776664629,412.2409973144531
2021-07-15 00:00:00-04:00,410.88973523471174,411.5701269290253,408.9147161534137,410.8330383300781
2021-07-16 00:00:00-04:00,412.0236966707646,412.0709344744528,407.2137174037618,407.610595703125
2021-07-19 00:00:00-04:00,402.743918963237,407.67675111926087,398.75607358929653,401.5910339355469
2021-07-20 00:00:00-04:00,402.26194455840874,408.6311747329397,401.4587000696617,407.3459777832031
2021-07-21 00:00:00-04:00,408.5555692845411,410.7857530174931,407.2987495922263,410.64398193359375
2021-07-22 00:00:00-04:00,410.8235451297453,411.7496425597341,409.83132054231356,411.5039367675781
2021-07-23 00:00:00-04:00,413.45060708812645,416.0776691924104,412.76078519302274,415.73748779296875
2021-07-26 00:00:00-04:00,415.14201573510263,416.7673936636673,415.0947779457272,416.7579345703125
2021-07-27 00:00:00-04:00,415.7090943057189,415.73744275260117,412.0047338271121,414.8586120605469
2021-07-28 00:00:00-04:00,415.49178213153436,416.07766932322886,413.25216806838233,414.68853759765625
2021-07-29 00:00:00-04:00,415.6240294934238,417.49508457740393,415.6145703986713,416.4083557128906
2021-07-30 00:00:00-04:00,413.8191106362107,415.8508261820445,413.686798661586,414.3861083984375
2021-08-02 00:00:00-04:00,416.11549845794036,416.6730372285982,413.15768505734275,413.51678466796875
2021-08-03 00:00:00-04:00,414.3199839308309,417.00374278158887,412.10871844475656,416.8808898925781
2021-08-04 00:00:00-04:00,415.5862390354553,416.85251772009536,414.59401456157235,414.83026123046875
2021-08-05 00:00:00-04:00,416.00210964624426,417.54244281625785,415.6808175799086,417.4573974609375
2021-08-06 00:00:00-04:00,417.7786259447512,418.5724113123099,417.4951126314553,418.14715576171875
2021-08-09 00:00:00-04:00,418.11874816113624,418.4400401331193,417.0320193773433,417.8069152832031
2021-08-10 00:00:00-04:00,418.2605651986251,419.04492033884367,417.57074333841376,418.32672119140625
2021-08-11 00:00:00-04:00,419.4040184816326,419.46071537847826,418.27002286730635,419.3662109375
2021-08-12 00:00:00-04:00,419.21502581768357,420.76481796130525,418.3078465943507,420.623046875
2021-08-13 00:00:00-04:00,421.07668799379667,421.40743915979505,420.58530521260855,421.3885498046875
2021-08-16 00:00:00-04:00,420.0749672811697,422.51302045622305,418.50628578394316,422.3807373046875
2021-08-17 00:00:00-04:00,419.800949060935,420.48134074655684,416.59745863521835,419.6119689941406
2021-08-18 00:00:00-04:00,418.5912744236603,420.1694148031642,414.7735491578766,415.01922607421875
2021-08-19 00:00:00-04:00,412.26939647208,416.871506586937,412.12765421445204,415.6618957519531
2021-08-20 00:00:00-04:00,416.0115454025365,419.30008097859087,415.52013381442123,418.9693298339844
2021-08-23 00:00:00-04:00,420.6703072035412,423.57142346190227,419.0449288318291,422.65478515625
2021-08-24 00:00:00-04:00,423.3257141113281,423.86436347828584,422.8059829360785,423.3257141113281
2021-08-25 00:00:00-04:00,423.51464738326797,424.73365930511477,423.13662968107803,424.21392822265625
2021-08-26 00:00:00-04:00,423.9304428481204,424.1666895081874,421.61524288268555,421.7097473144531
2021-08-27 00:00:00-04:00,422.5224421872804,425.8582440333949,422.4657452932493,425.4802551269531
2021-08-30 00:00:00-04:00,426.16062596523,428.1451036759038,425.91492021057695,427.351318359375
2021-08-31 00:00:00-04:00,427.25688059101464,427.59706199173127,426.1134546536618,426.7182312011719
2021-09-01 00:00:00-04:00,427.66320649136867,428.1829376747278,426.70876063383605,426.94500732421875
2021-09-02 00:00:00-04:00,428.38139781281717,429.0712196793282,427.0489630428168,428.258544921875
2021-09-03 00:00:00-04:00,427.11507876594925,428.67430097916696,426.7087125868298,428.154541015625
2021-09-07 00:00:00-04:00,427.8049517218718,427.8994561664255,425.9433266351223,426.62371826171875
2021-09-08 00:00:00-04:00,426.08508403585085,426.82217253776344,424.1667332730187,426.1039733886719
2021-09-09 00:00:00-04:00,425.9055296923127,427.67265025884586,424.0344455896096,424.2801513671875
2021-09-10 00:00:00-04:00,426.2267758437693,426.6520025222253,420.811992095137,420.9348449707031
2021-09-13 00:00:00-04:00,423.95887577974815,424.2234709202049,419.6780580522937,422.0121765136719
2021-09-14 00:00:00-04:00,423.46745203703034,423.67535027275136,418.8370227927414,419.7347717285156
2021-09-15 00:00:00-04:00,420.1599956501818,423.74150343488867,419.0449182290847,423.24066162109375
2021-09-16 00:00:00-04:00,422.71144438127556,423.694209754756,419.5929710653149,422.5697021484375
2021-09-17 00:00:00-04:00,421.79048918209384,422.2170782120078,418.09321066958944,418.4534606933594
2021-09-20 00:00:00-04:00,412.2724026416345,413.8650594874036,406.5653388809845,411.47607421875
2021-09-21 00:00:00-04:00,413.83660701698824,415.14487114538036,410.5564862278527,411.0873718261719
2021-09-22 00:00:00-04:00,413.3815394093297,417.1546459669557,411.2011185376486,415.0974426269531
2021-09-23 00:00:00-04:00,416.9840253014112,421.7620246681326,416.74702176639056,420.1408996582031
2021-09-24 00:00:00-04:00,418.49135076987164,421.5534467584412,418.2732971095146,420.83294677734375
2021-09-27 00:00:00-04:00,419.79017453633315,420.96570291144116,418.92747812421106,419.6290283203125
2021-09-28 00:00:00-04:00,416.83231367906274,417.1641243937029,410.4332186309359,411.17266845703125
2021-09-29 00:00:00-04:00,412.56629785430647,414.32012989284937,411.2959623108416,411.8647766113281
2021-09-30 00:00:00-04:00,413.3531856798283,414.0641964065639,406.48957138902585,406.83087158203125
2021-10-01 00:00:00-04:00,408.5752035788759,413.3626641060151,405.02015003958456,411.66571044921875
2021-10-04 00:00:00-04:00,410.4901086284491,411.4001940711221,404.1952810664823,406.3567810058594
2021-10-05 00:00:00-04:00,407.87359493139195,412.8506691736615,407.0678060560915,410.5849304199219
2021-10-06 00:00:00-04:00,406.95405710507,412.4999461232731,405.31401100707006,412.2913818359375
2021-10-07 00:00:00-04:00,415.60000358500207,418.71894980702115,415.4198785532015,415.85595703125
2021-10-08 00:00:00-04:00,416.6332497810172,417.0219390362654,414.46228937725317,415.0974426269531
2021-10-11 00:00:00-04:00,414.4338199500859,417.3726692514542,412.02585619503145,412.09222412109375
2021-10-12 00:00:00-04:00,413.02138850085754,413.4290276922701,410.2816133818535,411.07794189453125
2021-10-13 00:00:00-04:00,412.11116443336135,413.38149974195665,409.1059762066874,412.5567321777344
2021-10-14 00:00:00-04:00,416.2540253314279,419.64793206818484,415.780018273419,419.4962463378906
2021-10-15 00:00:00-04:00,421.62923844039,423.06074887887905,421.00354571093965,422.6910095214844
2021-10-18 00:00:00-04:00,420.8898674699297,424.28374559187955,420.226245954434,423.9424743652344
2021-10-19 00:00:00-04:00,425.5824883753489,427.279412727635,424.96625608592797,427.21307373046875
2021-10-20 00:00:00-04:00,427.67762581545014,429.19445423350123,427.56386874703804,428.8910827636719
2021-10-21 00:00:00-04:00,428.2843424098328,430.2372492456197,427.848264001255,430.0097351074219
2021-10-22 00:00:00-04:00,429.57366786650044,431.0336177971146,427.60178218053653,429.5641784667969
2021-10-25 00:00:00-04:00,430.66383039831476,432.1996085621548,428.8720988508658,431.8677978515625
2021-10-26 00:00:00-04:00,433.43205739940515,434.65497475606185,431.87730039096584,432.2565002441406
2021-10-27 00:00:00-04:00,432.7210468621436,433.3941287714179,430.2656648874989,430.3415222167969
2021-10-28 00:00:00-04:00,431.7825303675412,434.5696943715223,431.773069898886,434.4938659667969
2021-10-29 00:00:00-04:00,432.17122619262875,435.66940088461826,431.8773441068386,435.3755187988281
2021-11-01 00:00:00-04:00,436.3709146968047,436.7501435130001,434.3801080672623,436.12445068359375
2021-11-02 00:00:00-04:00,436.2950386104854,438.20055615855966,436.16230275310403,437.8876953125
